"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002548","GO:0002548","monocyte chemotaxis","7/287","54/18604",0.12962962962963,8.40289069557362,6.81917017643159,1.84078732084676e-05,0.000220330972178904,0.000165888352544623,"CX3CR1/CCR1/CCR2/CXCL10/AIF1/IL6/ANXA1",7
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","7/287","54/18604",0.12962962962963,8.40289069557362,6.81917017643159,1.84078732084676e-05,0.000220330972178904,0.000165888352544623,"CSF1/BST1/CSF1R/CD74/C3AR1/CMKLR1/NOD2",7
"GO:0045582","GO:0045582","positive regulation of T cell differentiation","10/287","122/18604",0.0819672131147541,5.31330325012852,5.98302329399354,1.96693532369957e-05,0.000234632047596569,0.000176655707752072,"PTPRC/GLI2/CD86/IL7R/CD74/HLA-DRA/HLA-DRB1/ANXA1/LILRB4/SASH3",10
"GO:0072678","GO:0072678","T cell migration","8/287","76/18604",0.105263157894737,6.82339996332294,6.36758004701448,2.21209102393419e-05,0.000262984740311635,0.000198002599830809,"CCR2/CXCL10/AIF1/PIK3CG/CD69/GPR183/SPN/TNFSF14",8
"GO:0090026","GO:0090026","positive regulation of monocyte chemotaxis","5/287","23/18604",0.217391304347826,14.09180427208,7.86383058804024,2.2607180284017e-05,0.000267670421910038,0.000201530474251826,"CX3CR1/CCR1/CCR2/CXCL10/AIF1",5
"GO:0071887","GO:0071887","leukocyte apoptotic process","10/287","124/18604",0.0806451612903226,5.22760481061032,5.91234150073195,2.2667174120259e-05,0.000267670421910038,0.000201530474251826,"RORC/CCR5/IL7R/CD74/IL6/CDKN2A/ANXA1/NOD2/LILRB1/BTK",10
"GO:0001916","GO:0001916","positive regulation of T cell mediated cytotoxicity","6/287","38/18604",0.157894736842105,10.2350999449844,7.13311940243859,2.33173349266398e-05,0.000274427095675069,0.000206617609612225,"MR1/PTPRC/HLA-B/HLA-DRA/HLA-DRB1/B2M",6
"GO:0045060","GO:0045060","negative thymic T cell selection","4/287","12/18604",0.333333333333333,21.6074332171893,8.93833726178485,2.4903033933161e-05,0.000291142114321573,0.000219202435424956,"PTPRC/CD74/DOCK2/SPN",4
"GO:1902563","GO:1902563","regulation of neutrophil activation","4/287","12/18604",0.333333333333333,21.6074332171893,8.93833726178485,2.4903033933161e-05,0.000291142114321573,0.000219202435424956,"PLA2G2A/FCGR2B/CLEC12A/CD300A",4
"GO:0002922","GO:0002922","positive regulation of humoral immune response","5/287","24/18604",0.208333333333333,13.5046457607433,7.67289805430006,2.81977580325787e-05,0.000328569240121339,0.000247381516096202,"FCGR2B/PTPRC/TREM2/NOD2/C3",5
"GO:0045730","GO:0045730","respiratory burst","6/287","40/18604",0.15,9.72334494773519,6.91325427112721,3.15919580666188e-05,0.000366904621902414,0.000276244427492373,"NCF2/TREM2/PIK3CG/CLEC7A/HCK/CYBB",6
"GO:0006925","GO:0006925","inflammatory cell apoptotic process","5/287","25/18604",0.2,12.9644599303136,7.4930254076149,3.48046293981233e-05,0.000400253238078418,0.000301352776728849,"CCR5/IL6/CDKN2A/ANXA1/NOD2",5
"GO:0032693","GO:0032693","negative regulation of interleukin-10 production","5/287","25/18604",0.2,12.9644599303136,7.4930254076149,3.48046293981233e-05,0.000400253238078418,0.000301352776728849,"FCGR2B/TYROBP/LILRB1/LILRB4/BTK",5
"GO:0060907","GO:0060907","positive regulation of macrophage cytokine production","5/287","25/18604",0.2,12.9644599303136,7.4930254076149,3.48046293981233e-05,0.000400253238078418,0.000301352776728849,"CD74/NOD2/PLCG2/LILRB1/TLR7",5
"GO:0008037","GO:0008037","cell recognition","11/287","158/18604",0.069620253164557,4.51294491245093,5.55078044409178,3.51956412465955e-05,0.000402081028043218,0.000302728929446098,"FCGR1A/CXCR4/PTX3/VCAN/HAVCR2/DOCK2/C4B/TREM2/FOLR2/CLEC7A/CD209",11
"GO:0032490","GO:0032490","detection of molecule of bacterial origin","4/287","13/18604",0.307692307692308,19.9453229697132,8.55317942761995,3.55348677810289e-05,0.000402081028043218,0.000302728929446098,"TLR6/C4B/TREM2/NOD2",4
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation","4/287","13/18604",0.307692307692308,19.9453229697132,8.55317942761995,3.55348677810289e-05,0.000402081028043218,0.000302728929446098,"CD84/FCGR2B/CCR2/CD300A",4
"GO:0043383","GO:0043383","negative T cell selection","4/287","13/18604",0.307692307692308,19.9453229697132,8.55317942761995,3.55348677810289e-05,0.000402081028043218,0.000302728929446098,"PTPRC/CD74/DOCK2/SPN",4
"GO:1903977","GO:1903977","positive regulation of glial cell migration","4/287","13/18604",0.307692307692308,19.9453229697132,8.55317942761995,3.55348677810289e-05,0.000402081028043218,0.000302728929446098,"CSF1/CX3CR1/CCR2/TREM2",4
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","14/287","250/18604",0.056,3.6300487804878,5.24051191719304,3.60444878608648e-05,0.00040654023327687,0.000306086288616049,"CSF1/INPP5D/CCR1/LTF/CSF1R/CD74/HLA-DRB1/TREM2/TNFRSF11B/GPR183/EVI2B/TYROBP/LILRB1/LILRB4",14
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","8/287","82/18604",0.0975609756097561,6.32412679527492,6.04806771160637,3.86067596173136e-05,0.000432455988453078,0.000325598397552055,"TLR6/BIRC3/PLCG2/CD300A/TLR7/TLR8/TASL/BTK",8
"GO:1903556","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","8/287","82/18604",0.0975609756097561,6.32412679527492,6.04806771160637,3.86067596173136e-05,0.000432455988453078,0.000325598397552055,"LTF/HAVCR2/TREM2/GPNMB/NOD2/CD33/LILRB1/LILRB4",8
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","16/287","319/18604",0.0501567398119122,3.2512752176335,5.07670255187028,3.87118068806944e-05,0.000432455988453078,0.000325598397552055,"PLA2G2A/PTPRC/MARCO/CCR1/CSF1R/CD74/HAVCR2/HLA-DRB1/TREM2/GPNMB/FGF20/FGFR2/P2RY6/GPR183/NOD2/FBLN1",16
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","12/287","189/18604",0.0634920634920635,4.11570156517892,5.38897491046247,3.8833785834377e-05,0.000432455988453078,0.000325598397552055,"CSF1/PTPRC/CXCR4/RBM47/CD74/TREM2/IL6/TNFRSF11B/TRIM6/CASP1/CARD16/USP18",12
"GO:0010721","GO:0010721","negative regulation of cell development","15/287","285/18604",0.0526315789473684,3.41169998166147,5.13570533085675,3.90451652481918e-05,0.000433438285515417,0.000326337974197904,"FCGR2B/INPP5D/LTF/CD74/TREM2/IL6/FGL2/TNFRSF11B/CDKN2A/ANXA1/CD69/CLEC12A/B2M/LILRB1/LILRB4",15
"GO:0001961","GO:0001961","positive regulation of cytokine-mediated signaling pathway","7/287","61/18604",0.114754098360656,7.43862455017993,6.30482865358257,4.13603595569834e-05,0.000457695299625863,0.000344601208225512,"CSF1/CXCR4/RBM47/CD74/TREM2/TRIM6/CASP1",7
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","10/287","133/18604",0.075187969924812,4.87385711665924,5.61215275205405,4.15083313866941e-05,0.000457892846864503,0.000344749942584752,"RORC/CD86/HLA-DRA/HLA-DRB1/IL6/ANXA1/CD69/GPR183/SPN/SASH3",10
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response","9/287","107/18604",0.0841121495327103,5.45234296134684,5.78142797605187,4.17916798260348e-05,0.000459577879086927,0.000346018612243848,"TLR6/TREM2/IL6/ALOX5/CLEC7A/ALOX5AP/NOD2/LILRB4/BTK",9
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","15/287","288/18604",0.0520833333333333,3.37616144018583,5.08700470265829,4.40151975732818e-05,0.000482521745359435,0.000363293170329399,"LTF/TLR6/HAVCR2/TREM2/BIRC3/CASP1/CLEC7A/NOD2/PLCG2/CD300A/LILRA2/TLR7/TLR8/TASL/BTK",15
"GO:0009612","GO:0009612","response to mechanical stimulus","13/287","223/18604",0.0582959641255605,3.77887845502414,5.22567846717811,4.52714557150475e-05,0.000494752337457305,0.000372501647710933,"CXCR4/SCN9A/CXCL10/AQP1/TNC/ANO3/CASP1/STRA6/ITGAM/PIEZO2/TNFSF14/TLR7/TLR8",13
"GO:0002712","GO:0002712","regulation of B cell mediated immunity","7/287","62/18604",0.112903225806452,7.31864673485445,6.23802197627052,4.60161054093785e-05,0.000499786033751861,0.000376291544234587,"FCGR1A/FCGR2B/PTPRC/TREM2/NOD2/C3/BTK",7
"GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","7/287","62/18604",0.112903225806452,7.31864673485445,6.23802197627052,4.60161054093785e-05,0.000499786033751861,0.000376291544234587,"FCGR1A/FCGR2B/PTPRC/TREM2/NOD2/C3/BTK",7
"GO:0002714","GO:0002714","positive regulation of B cell mediated immunity","6/287","43/18604",0.13953488372093,9.04497204440483,6.61094205245722,4.82686852106567e-05,0.000519441905982571,0.000391090554241825,"FCGR1A/PTPRC/TREM2/NOD2/C3/BTK",6
"GO:0002891","GO:0002891","positive regulation of immunoglobulin mediated immune response","6/287","43/18604",0.13953488372093,9.04497204440483,6.61094205245722,4.82686852106567e-05,0.000519441905982571,0.000391090554241825,"FCGR1A/PTPRC/TREM2/NOD2/C3/BTK",6
"GO:0045124","GO:0045124","regulation of bone resorption","6/287","43/18604",0.13953488372093,9.04497204440483,6.61094205245722,4.82686852106567e-05,0.000519441905982571,0.000391090554241825,"INPP5D/CD38/CSF1R/IL6/TNFRSF11B/TMEM119",6
"GO:2001198","GO:2001198","regulation of dendritic cell differentiation","4/287","14/18604",0.285714285714286,18.5206570433051,8.20880577792613,4.91458568785921e-05,0.00052726911693831,0.000396983702706728,"FCGR2B/HLA-B/CLEC12A/LILRB1",4
"GO:1905517","GO:1905517","macrophage migration","7/287","63/18604",0.111111111111111,7.2024777390631,6.17268593497612,5.10928426881619e-05,0.000546491530150886,0.00041145635913007,"CSF1/CX3CR1/CCR2/CSF1R/TREM2/C3AR1/CMKLR1",7
"GO:0045765","GO:0045765","regulation of angiogenesis","17/287","363/18604",0.046831955922865,3.03575508010098,4.90297621871797,5.25596238096929e-05,0.000560476715716089,0.000421985879199352,"CXCR4/CX3CR1/CCR2/CXCL10/SFRP2/IL6/GPNMB/AQP1/PIK3CG/ALOX5/APLNR/C3AR1/DCN/ITGAX/EMILIN2/C3/CYBB",17
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","7/287","64/18604",0.109375,7.08993902439024,6.10876382706539,5.66192359401161e-05,0.000601942873937367,0.000453205968711313,"CSF1/CCR1/CD74/HLA-DRB1/TREM2/EVI2B/TYROBP",7
"GO:0007200","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","10/287","139/18604",0.0719424460431655,4.66347479507683,5.42664261197185,6.04308768458824e-05,0.000640530890423676,0.000482259090111243,"CX3CR1/PIK3CG/DRD4/P2RY6/C3AR1/CMKLR1/PLCB2/GNA15/FPR1/FPR3",10
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","12/287","198/18604",0.0606060606060606,3.92862422130715,5.18587214051005,6.10343905651888e-05,0.000644985046242941,0.000485612647550435,"PTPRC/BST1/SFRP2/CSF1R/TREM2/IL6/FGFR2/NOD2/PLCG2/LILRB4/HCK/BTK",12
"GO:0010818","GO:0010818","T cell chemotaxis","5/287","28/18604",0.178571428571429,11.5754106520657,7.00979671509258,6.19884745476175e-05,0.000652006449828594,0.000490899099390847,"CCR2/CXCL10/PIK3CG/GPR183/TNFSF14",5
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","16/287","332/18604",0.0481927710843374,3.12396624826833,4.8879739014609,6.22726883393978e-05,0.000652006449828594,0.000490899099390847,"TMIGD3/ADORA3/LTF/HAVCR2/IL6/WNT2/CDKN2A/TRIM34/TRIM22/CARD16/CLEC7A/CMKLR1/NOD2/PLCG2/HCK/BTK",16
"GO:0032615","GO:0032615","interleukin-12 production","7/287","65/18604",0.107692307692308,6.98086303939963,6.04620199238679,6.26252287701236e-05,0.000652006449828594,0.000490899099390847,"HLA-B/CLEC7A/CMKLR1/NOD2/PLCG2/LILRB1/TLR8",7
"GO:0032655","GO:0032655","regulation of interleukin-12 production","7/287","65/18604",0.107692307692308,6.98086303939963,6.04620199238679,6.26252287701236e-05,0.000652006449828594,0.000490899099390847,"HLA-B/CLEC7A/CMKLR1/NOD2/PLCG2/LILRB1/TLR8",7
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","7/287","65/18604",0.107692307692308,6.98086303939963,6.04620199238679,6.26252287701236e-05,0.000652006449828594,0.000490899099390847,"CD74/IL6/CLEC7A/NOD2/LILRA2/TLR7/TLR8",7
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","12/287","199/18604",0.0603015075376884,3.90888239104932,5.16404548231387,6.4072382767699e-05,0.000665105353862928,0.000500761333414993,"PTPRC/BST1/SFRP2/CSF1R/TREM2/IL6/FGFR2/NOD2/PLCG2/LILRB4/HCK/BTK",12
"GO:0060099","GO:0060099","regulation of phagocytosis, engulfment","4/287","15/18604",0.266666666666667,17.2859465737515,7.89834118896252,6.62052205820848e-05,0.000681216874936715,0.00051289178271809,"TREM2/PLCG2/CD300A/C3",4
"GO:1901741","GO:1901741","positive regulation of myoblast fusion","4/287","15/18604",0.266666666666667,17.2859465737515,7.89834118896252,6.62052205820848e-05,0.000681216874936715,0.00051289178271809,"CD53/CXCL9/TNFSF14/NFATC2",4
"GO:1905153","GO:1905153","regulation of membrane invagination","4/287","15/18604",0.266666666666667,17.2859465737515,7.89834118896252,6.62052205820848e-05,0.000681216874936715,0.00051289178271809,"TREM2/PLCG2/CD300A/C3",4
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","12/287","201/18604",0.0597014925373134,3.86998803889958,5.12081482029267,7.05420556875297e-05,0.000723724472199467,0.000544895977184325,"CSF1/PTPRC/CXCR4/RBM47/CD74/TREM2/IL6/TNFRSF11B/TRIM6/CASP1/CARD16/USP18",12
"GO:1901342","GO:1901342","regulation of vasculature development","17/287","372/18604",0.0456989247311828,2.96230939267918,4.78549718582407,7.10653149363236e-05,0.00072697338157245,0.000547342098209078,"CXCR4/CX3CR1/CCR2/CXCL10/SFRP2/IL6/GPNMB/AQP1/PIK3CG/ALOX5/APLNR/C3AR1/DCN/ITGAX/EMILIN2/C3/CYBB",17
"GO:0006910","GO:0006910","phagocytosis, recognition","5/287","29/18604",0.172413793103448,11.1762585606152,6.86480158946657,7.39635429167529e-05,0.00075442813775088,0.000568012929127283,"FCGR1A/PTX3/C4B/TREM2/CLEC7A",5
"GO:0042060","GO:0042060","wound healing","19/287","449/18604",0.0423162583518931,2.74303717901958,4.67990420377844,7.51891713609266e-05,0.000764712988494511,0.000575756447567546,"F5/CXCR4/ADTRP/TREML1/IL6/AQP1/PIK3CG/CHMP4C/ANXA1/ALOX5/PLAU/SERPING1/JAML/CLEC7A/SERPINA1/PLCG2/EMILIN2/VAV1/FBLN1",19
"GO:0048872","GO:0048872","homeostasis of number of cells","16/287","339/18604",0.0471976401179941,3.05945957057548,4.79014379012054,7.95786297649726e-05,0.000807023625772158,0.000607612349820828,"PLA2G2A/CSF1/INPP5D/CX3CR1/CCR2/IL7R/GAPT/CD74/IL6/ANXA1/GPR183/B2M/NOD2/TNFSF14/BTK/SASH3",16
"GO:0007520","GO:0007520","myoblast fusion","6/287","47/18604",0.127659574468085,8.27518718956186,6.250927846326,8.07347829667727e-05,0.000814056450601929,0.000612907400776254,"CD53/CXCL9/CXCL10/DOCK2/TNFSF14/NFATC2",6
"GO:0048247","GO:0048247","lymphocyte chemotaxis","6/287","47/18604",0.127659574468085,8.27518718956186,6.250927846326,8.07347829667727e-05,0.000814056450601929,0.000612907400776254,"CCR2/CXCL10/PIK3CG/CH25H/GPR183/TNFSF14",6
"GO:0060760","GO:0060760","positive regulation of response to cytokine stimulus","7/287","68/18604",0.102941176470588,6.67288378766141,5.86618292617484,8.38398743024339e-05,0.000842950050486471,0.000634661544719477,"CSF1/CXCR4/RBM47/CD74/TREM2/TRIM6/CASP1",7
"GO:0016045","GO:0016045","detection of bacterium","4/287","16/18604",0.25,16.205574912892,7.61643558238981,8.72047842996154e-05,0.000871800102131667,0.000656382900963314,"TLR6/HLA-B/HLA-DRB1/NOD2",4
"GO:0098883","GO:0098883","synapse pruning","4/287","16/18604",0.25,16.205574912892,7.61643558238981,8.72047842996154e-05,0.000871800102131667,0.000656382900963314,"CX3CR1/TREM2/ITGAM/C3",4
"GO:0032703","GO:0032703","negative regulation of interleukin-2 production","5/287","30/18604",0.166666666666667,10.8037166085947,6.7267288864042,8.76437320841744e-05,0.000873706213043087,0.000657818021934895,"PTPRC/HAVCR2/NOD2/LILRB4/VSIG4",5
"GO:0051701","GO:0051701","biological process involved in interaction with host","11/287","175/18604",0.0628571428571429,4.07454454952713,5.11510082104228,8.90988768133632e-05,0.000885703241543009,0.00066685064805006,"CXCR4/CCR5/LTF/CD86/CD74/HLA-DRB1/CHMP4C/CH25H/SELPLG/CD209/FBLN1",11
"GO:2000401","GO:2000401","regulation of lymphocyte migration","7/287","70/18604",0.1,6.4822299651568,5.75210703062732,0.000100989392664165,0.00100107513460619,0.000753714755628478,"CCR2/CXCL10/ADTRP/AIF1/CD69/SPN/TNFSF14",7
"GO:0019883","GO:0019883","antigen processing and presentation of endogenous antigen","5/287","31/18604",0.161290322580645,10.4552096212206,6.59502198751839,0.000103188912293719,0.0010200050066337,0.000767967156248643,"CD74/HLA-B/HLA-DRA/HLA-DRB1/B2M",5
"GO:0002923","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","4/287","17/18604",0.235294117647059,15.2523058003689,7.35885443059637,0.000112656904863711,0.00111047520508515,0.000836082646445406,"FCGR2B/PTPRC/TREM2/NOD2",4
"GO:0050852","GO:0050852","T cell receptor signaling pathway","10/287","150/18604",0.0666666666666667,4.32148664343786,5.11255685228579,0.000114393775651994,0.00112358127302696,0.000845950274213324,"PTPRC/INPP5D/FYB1/BTN3A2/BTN3A3/HLA-DRB1/PLCG2/CD300A/LILRB4/BTK",10
"GO:0050878","GO:0050878","regulation of body fluid levels","17/287","387/18604",0.0439276485788114,2.84749119916448,4.59731964083115,0.000114840944727253,0.00112358127302696,0.000845950274213324,"F5/ADTRP/TREML1/IL6/AQP1/PIK3CG/PLAU/APLNR/SERPING1/CCND1/SCNN1A/SERPINA1/PLCG2/EMILIN2/VAV1/CYP4F12/FBLN1",17
"GO:2000404","GO:2000404","regulation of T cell migration","6/287","50/18604",0.12,7.77867595818815,6.00781247722221,0.000114944375757233,0.00112358127302696,0.000845950274213324,"CCR2/CXCL10/AIF1/CD69/SPN/TNFSF14",6
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis","5/287","32/18604",0.15625,10.1284843205575,6.46918534862981,0.000120766087499456,0.00117396646936626,0.000883885554626728,"CX3CR1/CCR1/CCR2/CXCL10/AIF1",5
"GO:0090322","GO:0090322","regulation of superoxide metabolic process","5/287","32/18604",0.15625,10.1284843205575,6.46918534862981,0.000120766087499456,0.00117396646936626,0.000883885554626728,"BST1/CLEC7A/FBLN5/ITGAM/TYROBP",5
"GO:0043368","GO:0043368","positive T cell selection","6/287","51/18604",0.117647058823529,7.62615290018446,5.93122962075094,0.000128601209335592,0.00124326279025261,0.000936059120583244,"PTPRC/CD74/DOCK2/IL6/CD69/SPN",6
"GO:0046850","GO:0046850","regulation of bone remodeling","6/287","51/18604",0.117647058823529,7.62615290018446,5.93122962075094,0.000128601209335592,0.00124326279025261,0.000936059120583244,"INPP5D/CD38/CSF1R/IL6/TNFRSF11B/TMEM119",6
"GO:0002830","GO:0002830","positive regulation of type 2 immune response","4/287","18/18604",0.222222222222222,14.4049554781262,7.12219615779637,0.000143092483692572,0.00137579904402776,0.0010358463659885,"CD86/CD74/IL6/NOD2",4
"GO:0006957","GO:0006957","complement activation, alternative pathway","4/287","18/18604",0.222222222222222,14.4049554781262,7.12219615779637,0.000143092483692572,0.00137579904402776,0.0010358463659885,"C7/CFB/C3/VSIG4",4
"GO:0002220","GO:0002220","innate immune response activating cell surface receptor signaling pathway","8/287","99/18604",0.0808080808080808,5.23816562840953,5.29244369424058,0.000147986097018346,0.00141897295751379,0.00106835223345813,"LTF/TLR6/TREM2/CLEC7A/NOD2/PLCG2/TYROBP/LILRA2",8
"GO:0006691","GO:0006691","leukotriene metabolic process","5/287","34/18604",0.147058823529412,9.53269112523058,6.23339718090983,0.000162719315448265,0.00155178664244565,0.00116834835824642,"GGTA1/ALOX5/ALOX5AP/DPEP2/CYP4F12",5
"GO:0045671","GO:0045671","negative regulation of osteoclast differentiation","5/287","34/18604",0.147058823529412,9.53269112523058,6.23339718090983,0.000162719315448265,0.00155178664244565,0.00116834835824642,"INPP5D/LTF/TNFRSF11B/LILRB1/LILRB4",5
"GO:0006801","GO:0006801","superoxide metabolic process","7/287","76/18604",0.0921052631578947,5.97047496790757,5.43495164837916,0.000170249040342922,0.00161920641342362,0.00121910905986667,"NCF2/BST1/CLEC7A/FBLN5/ITGAM/TYROBP/CYBB",7
"GO:0045581","GO:0045581","negative regulation of T cell differentiation","6/287","54/18604",0.111111111111111,7.2024777390631,5.71341020116502,0.000177430797257279,0.00168296219824357,0.00126711112695863,"CD74/FGL2/CDKN2A/ANXA1/CD69/LILRB4",6
"GO:0032695","GO:0032695","negative regulation of interleukin-12 production","4/287","19/18604",0.210526315789474,13.6467999266459,6.90369242737326,0.000179059064945427,0.00169384099339504,0.00127530182928025,"CMKLR1/NOD2/LILRB1/TLR8",4
"GO:0061081","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","5/287","35/18604",0.142857142857143,9.26032852165256,6.12269115140167,0.000187463813171383,0.00176386406029438,0.00132802256614796,"CD74/NOD2/PLCG2/LILRB1/TLR7",5
"GO:2000406","GO:2000406","positive regulation of T cell migration","5/287","35/18604",0.142857142857143,9.26032852165256,6.12269115140167,0.000187463813171383,0.00176386406029438,0.00132802256614796,"CCR2/CXCL10/AIF1/SPN/TNFSF14",5
"GO:0002474","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","5/287","36/18604",0.138888888888889,9.00309717382888,6.01633548436601,0.000214976876124366,0.00200664092064097,0.00151081054643314,"FCGR1A/MR1/HLA-B/MPEG1/B2M",5
"GO:0030224","GO:0030224","monocyte differentiation","5/287","36/18604",0.138888888888889,9.00309717382888,6.01633548436601,0.000214976876124366,0.00200664092064097,0.00151081054643314,"CSF1/INPP5D/CSF1R/CD74/HLA-DRB1",5
"GO:0045920","GO:0045920","negative regulation of exocytosis","5/287","36/18604",0.138888888888889,9.00309717382888,6.01633548436601,0.000214976876124366,0.00200664092064097,0.00151081054643314,"CD84/FCGR2B/CCR2/ANXA1/CD300A",5
"GO:0046638","GO:0046638","positive regulation of alpha-beta T cell differentiation","6/287","56/18604",0.107142857142857,6.94524639123942,5.57725622061193,0.000217383401338726,0.00202373595055814,0.00152368148473844,"CD86/HLA-DRA/HLA-DRB1/ANXA1/LILRB4/SASH3",6
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","4/287","20/18604",0.2,12.9644599303136,6.70106402938633,0.000221119015953315,0.00204767846615714,0.00154170793117588,"CSF1/CSF1R/C3AR1/CMKLR1",4
"GO:0045655","GO:0045655","regulation of monocyte differentiation","4/287","20/18604",0.2,12.9644599303136,6.70106402938633,0.000221119015953315,0.00204767846615714,0.00154170793117588,"CSF1/INPP5D/CD74/HLA-DRB1",4
"GO:0002534","GO:0002534","cytokine production involved in inflammatory response","7/287","80/18604",0.0875,5.6719512195122,5.24180880041762,0.000234767543733972,0.00215704173994738,0.00162404811757155,"TLR6/TREM2/IL6/ALOX5/CLEC7A/NOD2/LILRB4",7
"GO:0032720","GO:0032720","negative regulation of tumor necrosis factor production","7/287","80/18604",0.0875,5.6719512195122,5.24180880041762,0.000234767543733972,0.00215704173994738,0.00162404811757155,"HAVCR2/TREM2/GPNMB/NOD2/CD33/LILRB1/LILRB4",7
"GO:1900015","GO:1900015","regulation of cytokine production involved in inflammatory response","7/287","80/18604",0.0875,5.6719512195122,5.24180880041762,0.000234767543733972,0.00215704173994738,0.00162404811757155,"TLR6/TREM2/IL6/ALOX5/CLEC7A/NOD2/LILRB4",7
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","8/287","107/18604",0.0747663551401869,4.84652707675274,4.99476779871697,0.000253422456295749,0.00231829423603298,0.00174545597346585,"CSF1/INPP5D/CCR1/CD74/HLA-DRB1/TREM2/EVI2B/TYROBP",8
"GO:0046637","GO:0046637","regulation of alpha-beta T cell differentiation","7/287","81/18604",0.0864197530864197,5.60192713038241,5.1955538715048,0.000253635487602358,0.00231829423603298,0.00174545597346585,"CD86/HLA-DRA/HLA-DRB1/ANXA1/CD69/LILRB4/SASH3",7
"GO:0010934","GO:0010934","macrophage cytokine production","5/287","38/18604",0.131578947368421,8.52924995415368,5.81553413105743,0.000279116814191998,0.00253147440500423,0.00190596044851128,"CD74/NOD2/PLCG2/LILRB1/TLR7",5
"GO:0010935","GO:0010935","regulation of macrophage cytokine production","5/287","38/18604",0.131578947368421,8.52924995415368,5.81553413105743,0.000279116814191998,0.00253147440500423,0.00190596044851128,"CD74/NOD2/PLCG2/LILRB1/TLR7",5
"GO:0043372","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","5/287","38/18604",0.131578947368421,8.52924995415368,5.81553413105743,0.000279116814191998,0.00253147440500423,0.00190596044851128,"CD86/HLA-DRA/HLA-DRB1/ANXA1/SASH3",5
"GO:0002715","GO:0002715","regulation of natural killer cell mediated immunity","6/287","59/18604",0.101694915254237,6.59209826965098,5.3850860859716,0.000290243344605692,0.00261888802478828,0.00197177462448725,"INPP5D/HAVCR2/HLA-B/CALHM6/VAV1/LILRB1",6
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","6/287","59/18604",0.101694915254237,6.59209826965098,5.3850860859716,0.000290243344605692,0.00261888802478828,0.00197177462448725,"RORC/CCR5/IL7R/CD74/NOD2/LILRB1",6
"GO:0007584","GO:0007584","response to nutrient","10/287","169/18604",0.0591715976331361,3.83563903263716,4.63530158578488,0.000302375807850801,0.00272138227065721,0.0020489430834849,"F5/CXCL10/SFRP2/C2/TNFRSF11B/TNC/FOLR2/TYR/NOD2/CYBB",10
"GO:0030449","GO:0030449","regulation of complement activation","4/287","22/18604",0.181818181818182,11.7858726639214,6.33615320911473,0.000325832249845315,0.0029250094061369,0.00220225502916396,"TREM2/SERPING1/C3/VSIG4",4
"GO:0046456","GO:0046456","icosanoid biosynthetic process","6/287","61/18604",0.0983606557377049,6.37596390015422,5.26425030286487,0.000348589880343331,0.00312134297437196,0.00235007560954644,"CD74/GGTA1/PTGS1/ALOX5/CASP1/ALOX5AP",6
"GO:0002369","GO:0002369","T cell cytokine production","5/287","40/18604",0.125,8.10278745644599,5.62896182764532,0.000356816016636586,0.00317882420897252,0.00239335353464167,"CCR2/IL6/B2M/LILRB4/SASH3",5
"GO:0002724","GO:0002724","regulation of T cell cytokine production","5/287","40/18604",0.125,8.10278745644599,5.62896182764532,0.000356816016636586,0.00317882420897252,0.00239335353464167,"CCR2/IL6/B2M/LILRB4/SASH3",5
"GO:0050792","GO:0050792","regulation of viral process","9/287","142/18604",0.0633802816901408,4.1084556117191,4.65430390836428,0.000364493080880358,0.00323901805964137,0.00243867380270032,"CXCR4/LTF/PTX3/CD74/HLA-DRB1/CH25H/TRIM6/CD209/APOBEC3D",9
